Package name,Reviewer name,Review,Rating
com.bodybuilding.rise,Jonathan Tuta,Awesome results,5
com.bodybuilding.rise,Neftali Delgado,Tracks workout progress well,4
com.bodybuilding.rise,Simon Rivas,Worth it for the 10% off in the store. Mix this with a sale you can get some crazy deals,5
com.bodybuilding.rise,Mohamed Fayez,Amazing 👏,5
com.bodybuilding.rise,Sam Godfrey,Great app I will be using this for my main workout tracker.,5
com.bodybuilding.rise,Chris Spera,Exactly what I was looking for and at a reasonable price.,5
com.bodybuilding.rise,Christopher Bullard,👍,5
com.bodybuilding.rise,Matti Litaker,"Update: still the same app. I understand fitness plans aren't cheap and easy to build especially for a brand tied to big names. But the plans are about 6 years old so idk if it'll ever get updated or even reshuffled to look new lol!! The app works. The plans are good. Just hoping 2021 there's plan updates. Tracking and general interface are mediocre. The majority of the plans are old from the bodyspace app, which was free. This is an ok app, but it leaves more to be desired.",3
com.bodybuilding.rise,Hermès,"Love the in depth experience, great for everyone!!",5
com.bodybuilding.rise,Tena Romano,I love this app. . I wish when there was more then one exercise or a super set it was able to tell you your previous weights. That needs to be fixed. You can only look up the previous weight when it's a single exercise. If that ever gets 5 fixed it's 5 stars forever!,3
com.bodybuilding.rise,Benjamin Soper (Ben),"works great, could only add a built in timer to improve",5
com.bodybuilding.rise,Rauly Jimenez,"There was definetly some positive forsight going into this app. It functions perfectly and everything from what i have experienced so far has been easy to access and easy to comprehend. There is however, a small issue where the video will cut out once in a while but selecting ""retry"" reloads the video back to exactly where you left off. The Perfect app for individuals who can not afford a personal trainer.",5
com.bodybuilding.rise,Chris Ollinger,As a military member I want to be able to use the app on the ship on deployment. The app doesn't work unless you have wifi or a signal.,1
com.bodybuilding.rise,Jaime Alejandre,Workouts are good but crashes in the middle. Also should have a way to connect to other platforms like bodyspace. Claims full meal plan but really just gives good advice and a macronutients calculator.,3
com.bodybuilding.rise,Mashhit YT,"When I select a recommended plan, it always loads, nothing appears. I have a very good and stable internet connection. Can someone help me with the problem I'm having? Thanks 😊",1
com.bodybuilding.rise,Shannon Kissinger,I love this app! I used to use this before it cost. I got bored making my own workouts and wanted to try something new and its perfect!,5
com.bodybuilding.rise,Christian Horton,New programs are good old ones are not. When you start there seem to be a lot of programmes and they are good and so are video tutorials but after a while there isn't enough new ones. I've learnt some good training techniques and exercises from them,3
com.bodybuilding.rise,Gerard Woods,The upgrade to app has been unreal,5
com.bodybuilding.rise,Christina Kriebel,Great interface and price for all the plans is just 7 bucks a month? That's a steal. Currently dong a kettlebell workout at home and it's short and sweet and I still feel it. Have previously done the Uplifted plan at a gym and loved it. But I am moving away from gyms so I want something at home. BodyFit is the best personal trainer!!,5
com.bodybuilding.rise,Selina Kyle,Does what it's supposed to and i like the variety of workouts.,5
com.bodybuilding.rise,Xavier,"Same app and same bugs from over a year ago. Wear glasses when trying to build a program, you want to claw your eyes out. There remains some real dedicated professionals with their available plans but the product as a whole is just poor.",2
com.bodybuilding.rise,Furman Smith,Very helpful,4
com.bodybuilding.rise,Carlos Fraga,"Very well designed app, if used correctly you will achieve your goals",4
com.bodybuilding.rise,Robert Voelker,Great app,5
com.bodybuilding.rise,Mostafa Faisal,"Professional, effective, flexible, simplified and working with everyone. It is very good 👍 with me.",5
com.bodybuilding.rise,Tracy Griffin,"HANNAH EDEN...I LOVE YOU!!! Please do nit stop what you' re doing. YOU INSPIRE ME, AND I AM 52",5
com.bodybuilding.rise,Justin M,Buggy UI. Hard to use. Review update. This app is broken. It charges your credit card just fine but won't let you past the subscription screen.,2
com.bodybuilding.rise,Twenty Seven,Would love progress to carry over,4
com.bodybuilding.rise,Hank,"One stop shop for everything you need to track, test, and tackle.whem it comes to completely transforming your body!",5
com.bodybuilding.rise,Tim szymanski,"Not bad, could work on more features and a little better user ability, but still a great app",5
com.bodybuilding.rise,Michael W,Needs more plans. The plans are starting to be cookie cutters.,3
com.bodybuilding.rise,Leslie Shaw,Worth the 💰,5
com.bodybuilding.rise,Bryan Holman,"Simple, thoughtful training programs",5
com.bodybuilding.rise,Rochelle Golding,Great app lots of workouts and easy to use.,5
com.bodybuilding.rise,Mama Mochi,Definitely could be easier to use. Wouldn't letme search for Conrad's plan and that's why I downloaded it. It's not in the drop down. Uninstall,1
com.bodybuilding.rise,Anna Mimrina,I love this app so much! I used to come to them gym and didn't know what to do until I discovered this app. I use Hannah Eden's work outs that are so much fun. I never get bored with them and I feel like in a 30 min work out I get better results than hour on the treadmill. It saves me time and she is so motivating!,5
com.bodybuilding.rise,James Watts,This app is pretty good!! It helps me keep my workouts organized!! Highly recommended!!,5
com.bodybuilding.rise,Carlos Realivazquez,Love the excercises they have,5
com.bodybuilding.rise,Daniel Pearce,Its been awesome so far,5
com.bodybuilding.rise,Roman B,"This app is trash, but I still use it since I paid for a workout program. The placement of the buttons and the fact that it's easy to hit the wrong button are the biggest issues",1
com.bodybuilding.rise,Jason Brower,This app rocks,5
com.bodybuilding.rise,Jake Crossan,Love it!!!!,5
com.bodybuilding.rise,Marie Delong,I love bodyfit! It allows to workout on my own scedule and follow programs that interest me.,5
com.bodybuilding.rise,Robbie H,Only thing to improve is the alarm on the timer being there is no alarm.,4
com.bodybuilding.rise,Derek Satzer,phenominal set of programs whether stuck at home or hitting the big weights again,5
com.bodybuilding.rise,Stlrs wmn,"Why can't I track a workout plan that I created?? I have my own workout and when I click to track it, it takes me to a page to choose a workout but mine is not listed.",1
com.bodybuilding.rise,Phil Hoskins,Just a bunch of clickbait articles without any personal direction,1
com.bodybuilding.rise,Humungus -,This app really is poorly thought out. My biggest complaints are 1 the weight that you used on the last exercise don't transfer over to the new week. So you'll have to exit out of your current week go back to the last week to find it. 2nd for some unknown reason the timer on this app doesn't make any noise.,1
com.bodybuilding.rise,Sam Lodise,No search or anything. Just slams you with a terrible scroll of workouts after you select one option. I use the site. Let me see my workout routine I found on the site.,1
com.bodybuilding.rise,Jordy Young,Great App.. Tonne of options.. With Drive and motivation you can accomplish your goals on here..,5
com.bodybuilding.rise,Martin B.Tremblay,Amazing app,5
com.bodybuilding.rise,You Han Foo,"Unable to load the app properly. It's always just trying to load. Interestingly, this is only when I use a VPN, was I able to view the images. Please get this fixed.",1
com.bodybuilding.rise,Sharla Davis,So far seems to be an easy app to use. I enjoy tracking my workout easily.,5
com.bodybuilding.rise,Sarah Sendelbach,Awesome app! Lots of different workouts!,5
com.bodybuilding.rise,Stefan Nour,"There are still many issues with the app, many unintuitive buttons and operations, but it's much better than before, so I hope they will keep getting better, otherwise it's a good technique with bad implementation",3
com.bodybuilding.rise,Adam stevens,What a wonderful app. My wife and I love it and it has been a great help in our fitness journey. One of the hardest things about working out is knowing what to do and this app makes it so much simpler and doable.,5
com.bodybuilding.rise,Paul Lott,It's a great app bunch of different workout plans and a video of each exercise and every workout plan as a nutrition guide,5
